company_id,company_name,sector,is_fraud,fraud_type,year,revenue,cogs,gross_profit,opex,net_income,current_assets,total_assets,current_liabilities,total_debt,total_equity,operating_cash_flow,inventory,accounts_receivable,depreciation_amortization,accounts_payable,other_current_liabilities
COMP_0112,Corporation 0112 L.P.,Manufacturing,0,None,2021,8031079.527578198,3887198.654125295,4143880.8734529032,2008897.664412541,2134983.2090403624,3097288.194000186,7542592.841516068,1160633.5712575854,5768283.553911983,613675.7163464996,2574509.2340504234,905887.1777689221,1308731.368047852,378105.85248511843,554115.1692308866,606518.4020266988
COMP_0112,Corporation 0112 L.P.,Manufacturing,0,None,2022,8077628.649284553,5104366.856904177,2973261.792380376,1161536.835369606,1811724.9570107698,3319754.9773680633,6600563.920893293,1691275.1756816567,5361626.997681877,-452338.2524702406,1881903.3784015037,1066888.1385880092,1494111.269222424,226407.15697966143,744267.2956356179,947007.8800460389
COMP_0112,Corporation 0112 L.P.,Manufacturing,0,None,2023,7323036.836789381,4141696.0472719097,3181340.789517471,1612325.323997653,1569015.465519818,2735911.2477263343,5941921.3983451035,1382273.5788756583,4845266.175427862,-285618.3559584174,2186669.748621954,763279.2338314665,1252332.5399729616,294343.46829138446,522190.47644036467,860083.1024352937
COMP_0112,Corporation 0112 L.P.,Manufacturing,0,None,2024,6347232.213112181,4233208.297595205,2114023.9155169763,1353562.5160776204,760461.3994393558,2815470.3675156673,5663600.758070439,947348.5886823465,5186217.375015432,-469965.2056273395,689892.5397053373,1076881.6985466823,1173236.1568478765,182832.7700518894,503294.9282445874,444053.6604377592
COMP_0113,Corporation 0113 L.P.,Technology,0,None,2020,724981.6669028235,290912.85981808585,434068.80708473764,160465.31104186273,273603.4960428749,165044.94432108596,350458.2656191508,62417.860502209114,124565.12302040624,163475.2820965355,274173.7604569391,23518.07645018642,97903.69994802184,12109.148058454268,34282.20859687965,28135.65190532946
COMP_0113,Corporation 0113 L.P.,Technology,0,None,2021,1114234.5454069765,400425.48982307897,713809.0555838975,372390.4413221025,341418.614261795,265655.5732503558,640298.0046468261,112745.45844435795,334482.45212053356,193070.09408193454,302717.16929667257,33464.16765797862,158253.04358678256,17325.29844298466,48550.90003532555,64194.558409032405
COMP_0113,Corporation 0113 L.P.,Technology,0,None,2022,1347258.2387495097,499008.22762490215,848250.0111246075,389396.07515629777,458853.93596830976,259618.85817053315,649141.2979532775,143901.29655184955,366979.67556098435,138260.32584044358,508573.1080812876,43458.73163367219,126351.95738573058,26042.916495448884,50320.63342749603,93580.66312435351
COMP_0113,Corporation 0113 L.P.,Technology,0,None,2023,1641485.505252173,676280.3527575732,965205.1524945997,442302.20851879,522902.94397580967,431887.6036453137,975769.2456580191,201912.18618414272,334771.9674145758,439085.0920593006,467051.32086380874,58496.683103545896,247153.08526971043,41461.493663287394,88846.59600606123,113065.59017808149
COMP_0113,Corporation 0113 L.P.,Technology,0,None,2024,1616239.0136739393,649802.8142456001,966436.1994283391,432178.50041280687,534257.6990155323,366068.5998046868,984867.443119731,184670.788893227,478993.062475277,321203.59175122704,615000.4926592656,46299.38142221834,206045.88708728572,40455.63394061908,75829.25584542325,108841.53304780375
COMP_0114,Corporation 0114 L.P.,Technology,0,None,2020,2157534.740784992,839912.0595585323,1317622.6812264598,611631.2807028071,705991.4005236527,511291.71532858035,1305156.3834037445,231905.0254666658,580342.5506071459,492908.8073299329,670700.9425448597,61328.8586140083,299692.4472976735,35044.15783054894,91369.54084384456,140535.48462282124
COMP_0114,Corporation 0114 L.P.,Technology,0,None,2021,2510825.490375372,1141694.8910983645,1369130.5992770076,675814.1046898618,693316.4945871459,597337.8386256117,1600024.2578343907,342909.2239214748,679922.4595965414,577192.5743163746,776933.9446481961,91994.4558821993,316237.9017364509,82005.33220516067,140192.71040670262,202716.5135147722
COMP_0114,Corporation 0114 L.P.,Technology,0,None,2022,3063954.5118647916,1607378.7250914075,1456575.786773384,732270.2463096885,724305.5404636955,741597.8070834163,1772517.5341849886,334759.9267389453,604939.8024977979,832817.8049482454,659976.9231948018,105575.55824034294,422721.4615361873,63057.01450399231,132871.7407916966,201888.18594724874
COMP_0114,Corporation 0114 L.P.,Technology,0,None,2023,2660954.503734146,1007858.9571173687,1653095.546616777,718723.7791151473,934371.7675016298,624260.1590262577,1629996.7378591737,270776.37276063545,785696.3084961856,573524.0566023526,1039885.2674898654,92364.54087948374,330590.32282671105,45994.077930775464,87049.00677882132,183727.36598181413
COMP_0114,Corporation 0114 L.P.,Technology,0,None,2024,3337920.7588226167,1494401.326937647,1843519.4318849696,997167.805843048,846351.6260419216,704564.1806645643,1492312.2310667895,381188.16341766145,825677.4581559618,285446.6094931662,857985.6097401377,116007.49375121831,416534.63124825247,44459.774853499555,163810.47691681382,217377.6865008476
COMP_0115,Corporation 0115 L.P.,Healthcare,0,None,2020,1360148.820866283,735874.9028461969,624273.9180200861,560518.13908112,63755.778938966105,435672.38033407665,1211933.5281072531,254033.8520057099,627790.176856109,330109.4992454342,113992.59521042665,77698.06041007792,199782.51539382938,54721.19573009686,109981.78805832966,144052.06394738023
COMP_0115,Corporation 0115 L.P.,Healthcare,0,None,2021,1419913.413298632,662492.4655463505,757420.9477522816,475473.6390938208,281947.30865846074,427501.88101903873,1118653.929809942,185446.46152772236,609974.7321546717,323232.73612754786,310038.6648314912,61649.50896073981,205721.16616492724,44943.16848758361,83020.07506553626,102426.3864621861
COMP_0115,Corporation 0115 L.P.,Healthcare,0,None,2022,1913121.2440830164,897573.8289679525,1015547.4151150639,413391.7697636898,602155.645351374,679978.9940930138,2007230.4093570537,282455.5809443877,1248757.240055857,476017.588356809,564785.0932332294,113597.33031676142,297101.3702468322,75167.97473207967,113809.57365323848,168646.00729114923
COMP_0115,Corporation 0115 L.P.,Healthcare,0,None,2023,2060457.417853299,1022389.7689254779,1038067.6489278212,542617.5853687475,495450.0635590737,669257.421315952,1818064.3505559608,381926.0257769429,926035.3487594188,510102.97601959907,588069.7503836508,111590.8023245061,289713.14885494247,62635.23351703778,134399.27757663268,247526.74820031022
COMP_0115,Corporation 0115 L.P.,Healthcare,0,None,2024,2141530.632778238,996137.8539561498,1145392.7788220881,607354.495523302,538038.2832987861,652712.1353957033,1789528.8572950638,381258.7811437553,789565.8464899607,618704.2296613478,578858.8458365428,111709.82405674175,295926.49384731206,66579.50169431847,114972.70514467618,266286.07599907916
COMP_0116,Corporation 0116 L.P.,Retail,0,None,2020,45226598.21276519,31751229.647110052,13475368.565655135,8233151.595717755,5242216.9699373795,10986843.159904407,22041068.745388076,7454015.150066584,11010888.263543779,3576165.3317777123,9249875.19150744,7021873.38545565,1807333.028758097,456209.10953785107,5648596.193801437,1805418.9562651478
COMP_0116,Corporation 0116 L.P.,Retail,0,None,2021,52187111.929169245,33023748.638183367,19163363.29098588,11301945.150021292,7861418.140964586,14165163.34187907,26849551.99893269,7066794.949526355,19885240.484324556,-102483.43491822085,4991981.737474916,9388969.406319393,2204831.734626542,537586.6306141501,5006167.886429803,2060627.063096551
COMP_0116,Corporation 0116 L.P.,Retail,0,None,2022,67363675.062364,41037428.81646598,26326246.245898016,11879473.74526059,14446772.500637425,16881599.665527727,31580556.362837505,8089489.1219764855,14600981.546342047,8890085.69451897,14281474.327084852,10154039.18129255,3458101.605720076,654484.6401361701,6204724.718807753,1884764.4031687323
COMP_0116,Corporation 0116 L.P.,Retail,0,None,2023,80593125.58667241,50083856.543514,30509269.043158412,17836456.627244752,12672812.41591366,19298849.07313101,36146116.957630426,11991399.571325611,24250043.835787922,-95326.44948310731,14015802.001775948,12328983.014164146,3291763.8029443207,760779.0924221221,8795541.24234376,3195858.3289818517
COMP_0116,Corporation 0116 L.P.,Retail,0,None,2024,84581810.9683982,55247354.773849554,29334456.194548644,17664626.150806673,11669830.043741971,21734031.514542114,47690767.01585813,11948268.516074438,23631379.174510997,12111119.325272694,11467746.495187342,12418777.05663193,4352923.7703766,1364701.5482697557,8379710.155419437,3568558.360655001
COMP_0117,Corporation 0117 L.P.,Manufacturing,0,None,2020,7572651.372753668,4079381.758340031,3493269.6144136367,1873346.2501124006,1619923.364301236,2856008.3444219455,6388693.826679198,1004552.4516026265,4263815.35551024,1120326.0195663313,1967742.0630546259,823748.5689541269,1225649.4755634323,322744.3032202515,583318.771950021,421233.67965260544
COMP_0117,Corporation 0117 L.P.,Manufacturing,0,None,2021,8124602.433525477,4750783.466993525,3373818.966531952,1303065.9593928067,2070753.0071391452,2950694.163335527,7659976.402898287,1494937.4580500585,7135322.619289204,-970283.6744409746,2490776.448991483,850178.2443987074,1314579.6169635449,364342.6713803369,754359.359266715,740578.0987833434
COMP_0117,Corporation 0117 L.P.,Manufacturing,0,None,2022,9481000.64173404,5572763.528245869,3908237.1134881703,1404368.6057950845,2503868.507693086,3431011.8808264504,7998351.776304118,1650221.1917377678,6371026.452611648,-22895.868045296986,2491536.6822650945,1195997.6918378077,1441818.658697161,362596.6607799188,852489.362231521,797731.8295062467
COMP_0117,Corporation 0117 L.P.,Manufacturing,0,None,2023,10953869.902319588,7046843.558621108,3907026.34369848,1837057.795700725,2069968.5479977552,3911616.587596421,8821247.860309545,1615150.9602548769,6426428.408064958,779668.4919897105,2385186.23018319,1424897.9172250724,1312193.3244463357,439782.04583328357,827199.8897201119,787951.0705347649
COMP_0117,Corporation 0117 L.P.,Manufacturing,0,None,2024,11155185.569620272,6533260.041178906,4621925.528441366,2046219.8114172446,2575705.7170241214,4605209.567688305,10762977.978686154,1833805.9823534605,7965466.641368266,963705.3549644271,2803690.4445308503,1176048.979667991,2176171.083235686,633752.0608760896,1036561.3775830199,797244.6047704407
COMP_0118,Corporation 0118 L.P.,Retail,0,None,2020,2855352.814204676,1857724.4564013805,997628.3578032956,525670.545127294,471957.8126760016,739360.1850009272,1573238.5762645062,487185.4394099767,1298842.084921142,-212788.94806661262,554709.9360604935,456590.53944154584,136107.2302309654,53118.90285873759,302719.97487910127,184465.46453087547
COMP_0118,Corporation 0118 L.P.,Retail,0,None,2021,3284534.03605478,2081112.5497004536,1203421.4863543261,582083.3366806653,621338.1496736609,809710.2475486645,1532022.1517942864,407516.7297783367,885380.2856100854,239125.13640586435,631377.7940841937,528094.1393070323,123612.73610531449,42105.899546386005,329662.82548308367,77853.90429525307
COMP_0118,Corporation 0118 L.P.,Retail,0,None,2022,2845967.8051768346,1818319.9366267903,1027647.8685500443,708876.7319183052,318771.1366317391,721571.0726837493,1361780.9746673456,378758.04230746994,663583.633514247,319439.2988456287,395909.55605627445,464513.3667681099,105169.02556318014,32346.774109646634,292429.9877169156,86328.05459055434
COMP_0118,Corporation 0118 L.P.,Retail,0,None,2023,3488511.9382690755,2429562.280827272,1058949.6574418033,704165.8923941021,354783.7650477012,819368.1306978778,1571873.3738947203,575671.2451237945,835664.668621825,160537.46014910072,460073.93222951505,497572.33781820495,155641.1784291481,41669.31565863465,439581.9631561578,136089.28196763675
COMP_0118,Corporation 0118 L.P.,Retail,0,None,2024,3611090.2464856906,2823490.1135641686,787600.132921522,827142.6148507112,-39542.481929189176,966259.1196391379,1868969.5878730773,519466.3586847525,1047067.2683398046,302435.96084852016,-161569.6987434897,602549.135246532,175899.94826110682,25228.100253455417,417562.2133486877,101904.14533606482
COMP_0119,Corporation 0119 L.P.,Technology,0,None,2020,1309429.9558117564,556113.4214123798,753316.5343993766,308378.7391022955,444937.7952970811,264718.1338809528,594153.1168807843,121256.01776298898,291742.0012421631,181155.09787563217,445035.7970282115,43250.15788295247,142029.8427162968,19463.122678988675,61587.86248565764,59668.15527733133
COMP_0119,Corporation 0119 L.P.,Technology,0,None,2021,1438738.1420983677,488509.24147751654,950228.9006208512,362949.99248483195,587278.9081360193,335600.99537427793,857998.92071561,116458.80518165373,290334.5260850463,451205.58944891,551730.1272548216,45606.276495578124,195508.1851331342,32314.68743837143,49558.85519555166,66899.94998610207
COMP_0119,Corporation 0119 L.P.,Technology,0,None,2022,1414742.0670324252,615329.0231053326,799413.0439270926,435673.78695122,363739.25697587256,355282.8807686276,943848.0270811208,182522.1129689474,265134.7913742839,496191.12273788947,403467.54138208466,53984.13252857002,202846.5423250163,33892.93262223285,71110.42020440493,111411.69276454246
COMP_0119,Corporation 0119 L.P.,Technology,0,None,2023,1738153.551697642,614512.3391656375,1123641.2125320046,355694.33936922374,767946.8731627809,371314.6277734162,886161.7263711723,206131.30526917346,454395.9339038479,225634.48719815104,807136.8423142303,40803.74300071945,209016.54341682617,27874.889075393006,75415.11184442062,130716.19342475283
COMP_0119,Corporation 0119 L.P.,Technology,0,None,2024,1440210.4695738025,646543.4466173798,793667.0229564228,313359.344651114,480307.67830530874,316125.13390842406,728681.7071526372,175946.40553460017,201146.1719477867,351589.12967025035,530816.5096401889,51829.064957948256,178127.90540851463,24471.013890002374,81589.61323821559,94356.79229638458
COMP_0120,Corporation 0120 L.P.,Retail,0,None,2020,6411104.136268007,4042882.087101371,2368222.0491666356,1661643.8572341437,706578.191932492,1641025.5199906628,3395747.050874429,1063184.1887267479,2082732.300336095,249830.56181158585,887464.4209216993,1058584.8842162155,245313.54428206626,62946.67348041917,757095.9354140733,306088.25331267464
COMP_0120,Corporation 0120 L.P.,Retail,0,None,2021,7986918.259838435,4649115.2648747815,3337802.9949636534,1650912.7453322548,1686890.2496313986,1968682.5638023606,3646639.1315865135,926766.7670883802,2248821.972982671,471050.3915154622,1488442.523175367,1225560.262868115,331909.81892522576,81975.57095191658,730244.2913011841,196522.47578719605
COMP_0120,Corporation 0120 L.P.,Retail,0,None,2022,8835284.386054194,5333909.820382491,3501374.565671703,1913634.2392342521,1587740.3264374507,2137997.8230751455,4570478.290108695,1434877.909018301,3440316.7813992724,-304716.4003088785,1681682.994238525,1325163.305225238,364631.43411643896,117608.47085310976,838903.1457974846,595974.7632208163
COMP_0120,Corporation 0120 L.P.,Retail,0,None,2023,8432743.495827835,5177295.472643803,3255448.023184032,2558485.1742063984,696962.8489776338,1862390.3204422963,4232939.978270939,1105731.6829598718,3629741.760369744,-502533.4650586773,1073410.906924432,1011429.6537046684,380488.9326737237,86436.0560822607,831038.9946987373,274692.6882611345
COMP_0120,Corporation 0120 L.P.,Retail,0,None,2024,7751960.91040902,4270569.030802592,3481391.8796064286,1356783.5780341018,2124608.3015723266,1777409.2709235349,3835282.627459881,1044982.9391280136,3123767.0147777786,-333467.3264459113,2189375.6813225695,1124960.4503510073,296800.7589631598,126040.14826792877,799608.8491168264,245374.0900111871
COMP_0121,Corporation 0121 L.P.,Retail,0,None,2020,3685909.478711544,2598286.9520055377,1087622.5267060064,850449.3079595733,237173.21874643303,1108561.2699684268,1950606.5407204316,528822.4220019773,1049776.437389333,372007.6813291211,-2831.586586818041,772512.0029062926,152934.98958790707,49735.775739823315,365678.8693767783,163143.55262519905
COMP_0121,Corporation 0121 L.P.,Retail,0,None,2021,3974182.958219219,2670542.1925105792,1303640.7657086398,1025493.4595944411,278147.30611419864,1089067.7407155829,2215830.8290710393,582495.9973446955,1328486.9794427438,304847.85228359996,342102.79499507305,708203.1245842266,181669.46058081367,40312.9956954897,353746.9552330037,228749.04211169184
COMP_0121,Corporation 0121 L.P.,Retail,0,None,2022,3766949.7757794852,2323331.9891213165,1443617.7866581688,726703.8741216597,716913.9125365091,925810.130144411,1869786.1628671978,476701.7542802169,1195940.761431624,197143.64715535694,876935.4310129092,623293.2812586284,128270.50184276218,48301.65047931304,327158.0211664411,149543.7331137758
COMP_0121,Corporation 0121 L.P.,Retail,0,None,2023,3725426.9455306856,2353412.3517638333,1372014.5937668523,875952.6429943042,496061.9507725481,926536.8944184438,1923535.1384199576,536959.5734726527,1196128.7551393996,190446.80980790532,604077.8127353318,598076.5996539849,151420.66817728506,63179.470386271925,369927.8974728323,167031.67599982044
COMP_0121,Corporation 0121 L.P.,Retail,0,None,2024,4176390.3765058047,2694124.7296875627,1482265.646818242,692810.8979298294,789454.7488884126,937169.2907449695,2018027.9020904065,806879.6036583872,1329826.8316552814,-118678.53322326211,1000190.0394851089,578982.2898206109,156067.16637161342,57983.324688916466,508232.05174156657,298647.5519168207
COMP_0122,Corporation 0122 L.P.,Retail,0,None,2020,14024561.123733664,10064586.419920817,3959974.703812847,2889098.549811428,1070876.154001419,3360031.9210586706,6392988.571850511,2299873.572869918,3585520.141800778,507594.8571798153,1110016.89301997,2149265.463097166,462496.9223979827,72240.98756326539,1676819.1627816046,623054.4100883134
COMP_0122,Corporation 0122 L.P.,Retail,0,None,2021,13386281.053208131,8512895.63986095,4873385.413347181,3147919.384256807,1725466.0290903738,2985166.634156769,6757834.597979322,2392531.5230057593,4690596.572665414,-325293.4976918509,1953530.320595309,1808697.2234766416,540713.0789065302,116965.14608690672,1525566.2250876564,866965.2979181027
COMP_0122,Corporation 0122 L.P.,Retail,0,None,2022,13597531.31093077,8317579.170843613,5279952.140087157,2803294.093549227,2476658.0465379297,3665934.3226361037,8538522.85484618,2137231.3218426984,4488746.259676692,1912545.273326789,1989234.7009995866,2249884.103850593,538473.8223019405,259999.77330144498,1217090.7300172304,920140.5918254681
COMP_0122,Corporation 0122 L.P.,Retail,0,None,2023,12547891.728582619,7526043.160840548,5021848.567742071,2315594.7169342367,2706253.8508078344,2879849.1215001526,5985334.361514749,1728629.8070141173,3470320.5002048444,786384.0542957874,3181934.2249672217,1785077.0086900184,524204.5534896858,133589.8433511023,1080104.8968526868,648524.9101614305
COMP_0122,Corporation 0122 L.P.,Retail,0,None,2024,14293147.91662056,8427411.963537868,5865735.953082692,3491435.6056311205,2374300.3474515714,3350105.011220661,6740542.580078298,2151557.615649456,3789783.1163262264,799201.8481026156,2578074.468731066,1940130.4888845263,628952.0095818683,153146.6099617647,1390533.3444571071,761024.2711923491
COMP_0123,Corporation 0123 L.P.,Healthcare,0,None,2020,1322149.3143702412,553838.9726049713,768310.34176527,311627.93277132255,456682.40899394744,458115.11306910345,1474876.1956504693,149693.95084095496,796767.6589586625,528414.5858508517,470140.18873466895,59310.80842263418,226367.00403776023,78322.53166217761,59741.9122160647,89952.03862489025
COMP_0123,Corporation 0123 L.P.,Healthcare,0,None,2021,1671183.313344168,842812.1125355433,828371.2008086247,392172.53174988605,436198.6690587387,487882.9270381412,1241179.8060727804,214113.25161609886,767283.7084186501,259782.84603803148,531658.0392642333,95885.9315709011,205439.2321709569,57729.24996754456,113119.38373547829,100993.86788062056
COMP_0123,Corporation 0123 L.P.,Healthcare,0,None,2022,1819967.5412773022,883916.0518688546,936051.4894084476,621270.8375800063,314780.6518284413,590384.7432671103,1743736.0290480487,314068.1486339736,1093075.4439085086,336592.43650556647,372913.76011722104,107187.54747418094,215154.40301759107,85792.94989567203,106476.32887850008,207591.81975547352
COMP_0123,Corporation 0123 L.P.,Healthcare,0,None,2023,2046037.7740209617,922908.6951443481,1123129.0788766136,718632.6844132621,404496.3944633516,571195.9208227075,1603882.8828999694,319744.74963910173,689074.5350493459,595063.5982115217,460036.4251259566,98045.63300966051,258933.42739876072,81399.34492264921,115254.12453510507,204490.62510399666
COMP_0123,Corporation 0123 L.P.,Healthcare,0,None,2024,2656751.084009421,1343713.1224130867,1313037.9615963344,384784.1607922768,928253.8008040576,821619.6146450759,2682458.119135556,545800.1240875949,1641580.616815515,495077.3782324458,968266.5867805103,141828.08268656477,361211.6387795265,123780.04841812536,177547.52315110236,368252.60093649256
COMP_0124,Corporation 0124 L.P.,Technology,0,None,2020,1866804.4319269399,682720.7240198563,1184083.7079070834,527954.573623167,656129.1342839164,407925.8538410737,1262540.179497751,200961.056066325,167341.22559324905,894237.8978381769,665823.1424305402,48458.183546633336,216942.7700205576,57224.39497088463,77437.7883737481,123523.26769257688
COMP_0124,Corporation 0124 L.P.,Technology,0,None,2021,1621392.8175340754,634167.9237375194,987224.8937965559,410695.02391498105,576529.8698815749,350265.17347272707,890713.764066927,204300.9095548658,354840.4902128927,331572.36429916846,626361.9621735263,54842.211888572994,181731.66300607662,23890.874219899535,74551.92777325865,129748.98178160716
COMP_0124,Corporation 0124 L.P.,Technology,0,None,2022,2216703.556857755,930726.9925124404,1285976.5643453146,487900.3849455344,798076.1793997802,511371.74907234963,1266596.6885956947,241590.2431166643,684216.7123972222,340789.73308180826,747701.7919931931,87841.25488813593,270008.49215183745,34718.70128403421,110734.71122796107,130855.53188870322
COMP_0124,Corporation 0124 L.P.,Technology,0,None,2023,2350564.128405794,1098430.3458742988,1252133.7825314952,569466.0728791354,682667.7096523598,551607.3209287623,1218733.4123822467,260772.45680292265,514109.1605545402,443851.7950247838,666523.0949655423,108038.74825851584,312568.08018355654,39881.753422279566,117465.4245209629,143307.03228195975
COMP_0124,Corporation 0124 L.P.,Technology,0,None,2024,3164680.5822722814,1244826.6063954001,1919853.9758768813,623962.0592592478,1295891.9166176333,679225.1395605695,1620343.4189427958,317364.44411919377,484828.1535418096,818150.8212817924,1261989.2971260226,118084.68391527448,397048.4579749425,52046.05751901478,126043.06095848221,191321.38316071156
COMP_0125,Corporation 0125 L.P.,Retail,0,None,2020,8216378.423666453,5233818.163615508,2982560.260050945,1590687.909438661,1391872.350612284,2164896.070333953,4211622.885917302,1112103.0843317152,1596912.7688636638,1502607.0327219227,872910.4655578388,1480210.648431614,284635.09230593016,97919.7678000311,806816.423685952,305286.66064576333
COMP_0125,Corporation 0125 L.P.,Retail,0,None,2021,10246128.296727456,6401628.284382786,3844500.0123446705,2067312.9777133611,1777187.0346313093,2558525.9416157366,6257646.456021469,1647478.5395512634,4071262.53016301,538905.3863071955,2196543.3637106125,1587709.8417383172,348678.2394124165,249355.54939479605,1148359.5437836486,499118.99576761475
COMP_0125,Corporation 0125 L.P.,Retail,0,None,2022,11318007.857949974,6393731.729882375,4924276.128067599,2215027.5671292534,2709248.5609383453,2717219.8551157312,5260160.033995488,1524225.2341185831,2382108.0621001087,1353826.7377767959,2594841.3540578177,1684015.933892136,477735.2487719415,107129.64324056545,1152185.7951758993,372039.4389426838
COMP_0125,Corporation 0125 L.P.,Retail,0,None,2023,15125417.56306772,10411943.693864554,4713473.869203165,3326814.0451745423,1386659.8240286228,3693817.0515154665,7383247.770757956,1907712.7752372804,4600635.94232957,874899.0531911064,960589.0989297852,2509496.2599952053,502352.8188391439,271741.6169376409,1304471.3493096926,603241.4259275877
COMP_0125,Corporation 0125 L.P.,Retail,0,None,2024,16831182.98629502,10907311.704534387,5923871.281760631,3372363.027860534,2551508.253900097,4414942.420620185,9387360.28167633,3217750.9273379324,3865927.89175748,2303681.4625809174,3041523.1714888513,2530521.2348760027,825920.8576468786,267194.5486438349,1871884.731943144,1345866.1953947882
COMP_0126,Corporation 0126 L.P.,Retail,0,None,2020,4283691.056711409,2549001.962007308,1734689.0947041013,1173302.7921661062,561386.3025379952,1128809.2044621815,2485015.082285501,664474.1898531665,1211715.6179956822,608825.2744366524,628265.1215550606,741559.28771883,153078.98032860964,58731.35112014957,442181.52546702337,222292.6643861431
COMP_0126,Corporation 0126 L.P.,Retail,0,None,2021,5224671.6878710855,3448465.836408396,1776205.8514626897,1189749.711308316,586456.1401543736,1298893.269533129,2567862.2323202877,996763.1028728201,1149593.5764753115,421505.5529721561,734369.4641444855,803957.5152390003,224382.21717198013,53938.59186270888,669857.7219579672,326905.38091485295
COMP_0126,Corporation 0126 L.P.,Retail,0,None,2022,6769777.59905868,4362675.246940925,2407102.3521177555,1550093.3888641328,857008.9632536226,1407195.4166950616,2748555.5519508515,814507.8803378856,1344352.7760342818,589694.895578684,844883.8836445296,784470.0306952795,310269.04848052375,58614.09396686933,665517.8951468276,148989.98519105808
COMP_0126,Corporation 0126 L.P.,Retail,0,None,2023,6407278.223894521,4095867.072874237,2311411.151020284,1483749.430386752,827661.7206335319,1586480.7659645015,3355715.4450739985,875967.0911528757,2390365.8438683595,89382.51005276333,744117.9481398319,1047208.2658959405,239941.38870031555,92723.40907777884,681661.2889958016,194305.80215707415
COMP_0126,Corporation 0126 L.P.,Retail,0,None,2024,7429402.942696421,4840432.990715912,2588969.95198051,1434487.0236636833,1154482.9283168265,1915427.487832046,4239545.378054895,1342672.751792307,2517720.824588271,379151.80167431745,1197984.7738435064,1225524.0831790701,292483.73392489104,103428.1416452533,852593.1553849331,490079.596407374
COMP_0127,Corporation 0127 L.P.,Healthcare,0,None,2020,1266366.0753501821,656809.9480295258,609556.1273206563,387551.67680109286,222004.45051956346,439866.62008935516,1377506.4167238653,181338.01149620165,852826.7142553219,343341.69097234175,237463.12330830697,63846.60662240404,193031.48851650144,74983.611086593,75046.659329297,106291.35216690465
COMP_0127,Corporation 0127 L.P.,Healthcare,0,None,2021,1342163.3992920143,551909.5110209901,790253.8882710242,281875.68748585484,508378.2007851694,410104.3388277969,1140606.6545601517,218424.67765520356,537173.9603108285,385008.01659411966,572800.5222915908,60679.17686205958,176256.87314485773,42639.10860798087,76887.82709574945,141536.85055945412
COMP_0127,Corporation 0127 L.P.,Healthcare,0,None,2022,1675729.1806118034,933633.1941307284,742095.9864810751,589379.8989196521,152716.08756142296,555439.6425973818,1461303.6025323644,194759.56706056598,985588.4706922638,280955.56477953464,119493.03710387809,113042.77125800481,240130.26685242186,45625.74837586087,114276.01636585308,80483.55069471289
COMP_0127,Corporation 0127 L.P.,Healthcare,0,None,2023,1969038.5189015593,1029277.3462059838,939761.1726955755,658287.058620235,281474.11407534056,618852.8263031399,1991747.50842793,262323.2465852491,951363.6736631829,778060.588179498,317468.6385650402,126301.27552995244,256267.96393542885,61878.96496708808,117787.77724341927,144535.46934182983
COMP_0127,Corporation 0127 L.P.,Healthcare,0,None,2024,1840950.9620825597,1051840.0417579804,789110.9203245793,670243.5272440299,118867.39308054943,616083.7394307121,1771358.298703794,241870.5968664102,1029461.2893900234,500026.4124473603,244391.16711091826,122358.61712194428,235024.0198479852,82570.91547392879,135554.03330440752,106316.56356200267
COMP_0128,Corporation 0128 L.P.,Retail,0,None,2020,8451401.685544576,5090018.043810369,3361383.641734207,1990698.6661580715,1370684.9755761356,1992723.412978037,3777738.2995210877,1211376.0464833127,2432452.4406601135,133909.81237766147,1450628.9025027668,1158893.8757158662,388728.94805079856,86046.3824421643,814580.3349087227,396795.71157459007
COMP_0128,Corporation 0128 L.P.,Retail,0,None,2021,7599855.988708591,4033659.4719254742,3566196.516783117,1750881.5731376659,1815314.943645451,1757212.1114910725,3878895.8178404924,1001886.1105458824,2465687.101914864,411322.60537974595,1953305.2402940446,1076132.3571193898,318906.4011203011,149880.40758181864,650106.1584485238,351779.95209735853
COMP_0128,Corporation 0128 L.P.,Retail,0,None,2022,9977330.59966143,5425675.962892629,4551654.636768801,2318816.3162211357,2232838.3205476655,2165001.522120135,4578052.182104599,1520072.188442859,2765248.6496936968,292731.3439680429,2240338.5971508715,1253659.5220355603,500264.6116739598,127458.16158723625,889033.6489343226,631038.5395085365
COMP_0128,Corporation 0128 L.P.,Retail,0,None,2023,8575192.177159186,5073007.446607878,3502184.730551308,1604364.8409733884,1897819.8895779196,2117784.7449337803,4080866.19524236,1105668.9245859655,3037110.3954512314,-61913.12479483697,1976621.237926187,1353963.8120202469,367630.7731359203,115275.14835140285,820230.3003778341,285438.6242081312
COMP_0128,Corporation 0128 L.P.,Retail,0,None,2024,9207970.882840227,6011821.597039591,3196149.2858006367,1952386.5172115355,1243762.7685891013,2173121.3871707227,4727453.425722739,1267848.042212814,3226445.411648394,233159.97186153068,1399513.5034187716,1314540.9201000724,427675.2510226471,116957.78560885519,879644.8355652016,388203.2066476124
COMP_0129,Corporation 0129 L.P.,Technology,0,None,2020,3626023.9470661758,1673537.4890863504,1952486.4579798253,768868.9596415283,1183617.498338297,926829.9302996962,2321094.672772761,464397.78034294286,717142.9710545935,1139553.9213752246,1128685.096625406,121705.51781812213,530138.0230680162,50884.30730784776,180500.58762867522,283897.19271426764
